K,a,b,c,d,seed,obj
8,0.01,0.007021866996761653,0.0001,0.007021866996761653,0,-206221226.19884932
8,0.01,0.007021866996761653,0.001,0.007021866996761653,0,-206220953.17882115
8,0.01,0.007021866996761653,0.01,0.007021866996761653,0,-206217424.87237138
8,0.01,0.007021866996761653,0.1,0.007021866996761653,0,-206218211.91299754
8,0.01,0.007021866996761653,1.0,0.007021866996761653,0,-206203011.9954154
8,0.01,0.007021866996761653,10.0,0.007021866996761653,0,-206079049.19506145
8,0.01,0.007021866996761653,100.0,0.007021866996761653,0,-204857290.46405572
8,0.01,0.007021866996761653,1000.0,0.007021866996761653,0,-206164975.73160356
8,0.01,0.007021866996761653,10000.0,0.007021866996761653,0,-219635158.64372677
8,0.01,0.007021866996761653,100000.0,0.007021866996761653,0,-235195416.81241423
8,0.01,0.007021866996761653,1000000.0,0.007021866996761653,0,-238726801.92467472
8,0.01,0.007021866996761653,10000000.0,0.007021866996761653,0,-239128090.2914927
8,0.01,0.007021866996761653,100000000.0,0.007021866996761653,0,-239112096.48709217
8,0.01,0.007021866996761653,1000000000.0,0.007021866996761653,0,-239174197.49761105
8,0.1,0.007021866996761653,1e-09,0.007021866996761653,0,-206215374.4776654
8,0.1,0.007021866996761653,1e-08,0.007021866996761653,0,-206215374.47753385
8,0.1,0.007021866996761653,1e-07,0.007021866996761653,0,-206215374.4762195
8,0.1,0.007021866996761653,1e-06,0.007021866996761653,0,-206215374.46307558
8,0.1,0.007021866996761653,1e-05,0.007021866996761653,0,-206215374.33163846
8,0.1,0.007021866996761653,0.0001,0.007021866996761653,0,-206215373.01726982
8,0.1,0.007021866996761653,0.001,0.007021866996761653,0,-206216296.7280195
8,0.1,0.007021866996761653,0.01,0.007021866996761653,0,-206209811.5483772
8,0.1,0.007021866996761653,0.1,0.007021866996761653,0,-206214118.48951146
8,0.1,0.007021866996761653,1.0,0.007021866996761653,0,-206199321.3832055
8,0.1,0.007021866996761653,10.0,0.007021866996761653,0,-206065871.2730109
8,0.1,0.007021866996761653,100.0,0.007021866996761653,0,-204845525.5192504
8,0.1,0.007021866996761653,1000.0,0.007021866996761653,0,-206133943.46138594
8,0.1,0.007021866996761653,10000.0,0.007021866996761653,0,-219616161.2306161
8,0.1,0.007021866996761653,100000.0,0.007021866996761653,0,-235175169.28613093
8,0.1,0.007021866996761653,1000000.0,0.007021866996761653,0,-238705962.23602697
8,0.1,0.007021866996761653,10000000.0,0.007021866996761653,0,-239107536.36926067
8,0.1,0.007021866996761653,100000000.0,0.007021866996761653,0,-239091346.56343156
8,0.1,0.007021866996761653,1000000000.0,0.007021866996761653,0,-239153410.4049451
8,1.0,0.007021866996761653,1e-09,0.007021866996761653,0,-206175208.40962738
8,1.0,0.007021866996761653,1e-08,0.007021866996761653,0,-206175208.40949562
8,1.0,0.007021866996761653,1e-07,0.007021866996761653,0,-206175208.40817755
8,1.0,0.007021866996761653,1e-06,0.007021866996761653,0,-206175208.39499715
8,1.0,0.007021866996761653,1e-05,0.007021866996761653,0,-206175208.2631915
8,1.0,0.007021866996761653,0.0001,0.007021866996761653,0,-206175206.94513577
8,1.0,0.007021866996761653,0.001,0.007021866996761653,0,-206175046.17927518
8,1.0,0.007021866996761653,0.01,0.007021866996761653,0,-206177918.53862652
8,1.0,0.007021866996761653,0.1,0.007021866996761653,0,-206168961.0289788
8,1.0,0.007021866996761653,1.0,0.007021866996761653,0,-206158030.97589374
8,1.0,0.007021866996761653,10.0,0.007021866996761653,0,-206028698.60623878
8,1.0,0.007021866996761653,100.0,0.007021866996761653,0,-204805079.77414992
8,1.0,0.007021866996761653,1000.0,0.007021866996761653,0,-206050545.12845284
8,1.0,0.007021866996761653,10000.0,0.007021866996761653,0,-219452220.629595
8,1.0,0.007021866996761653,100000.0,0.007021866996761653,0,-235027441.90741494
8,1.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-238560736.3139229
8,1.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-238961412.21930557
8,1.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-238944705.8979626
8,1.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-239007141.6462636
8,10.0,0.007021866996761653,1e-09,0.007021866996761653,0,-206242135.58661738
8,10.0,0.007021866996761653,1e-08,0.007021866996761653,0,-206242135.5864854
8,10.0,0.007021866996761653,1e-07,0.007021866996761653,0,-206242135.58516607
8,10.0,0.007021866996761653,1e-06,0.007021866996761653,0,-206242135.5719718
8,10.0,0.007021866996761653,1e-05,0.007021866996761653,0,-206242135.44002977
8,10.0,0.007021866996761653,0.0001,0.007021866996761653,0,-206242134.12061378
8,10.0,0.007021866996761653,0.001,0.007021866996761653,0,-206241901.43610656
8,10.0,0.007021866996761653,0.01,0.007021866996761653,0,-206233297.41755584
8,10.0,0.007021866996761653,0.1,0.007021866996761653,0,-206234046.89180508
8,10.0,0.007021866996761653,1.0,0.007021866996761653,0,-206224561.2107997
8,10.0,0.007021866996761653,10.0,0.007021866996761653,0,-206094055.17008337
8,10.0,0.007021866996761653,100.0,0.007021866996761653,0,-204822668.73953873
8,10.0,0.007021866996761653,1000.0,0.007021866996761653,0,-204960189.89908826
8,10.0,0.007021866996761653,10000.0,0.007021866996761653,0,-218202909.6435626
8,10.0,0.007021866996761653,100000.0,0.007021866996761653,0,-233951344.84468403
8,10.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-237501423.1416916
8,10.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-237903509.2012898
8,10.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-237883660.3970715
8,10.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-237949510.45929164
8,100.0,0.007021866996761653,1e-09,0.007021866996761653,0,-210013088.72421327
8,100.0,0.007021866996761653,1e-08,0.007021866996761653,0,-210013088.7240794
8,100.0,0.007021866996761653,1e-07,0.007021866996761653,0,-210013088.72274178
8,100.0,0.007021866996761653,1e-06,0.007021866996761653,0,-210013088.70937425
8,100.0,0.007021866996761653,1e-05,0.007021866996761653,0,-210013088.57569116
8,100.0,0.007021866996761653,0.0001,0.007021866996761653,0,-210013087.23885947
8,100.0,0.007021866996761653,0.001,0.007021866996761653,0,-210020751.2422821
8,100.0,0.007021866996761653,0.01,0.007021866996761653,0,-210016722.6848003
8,100.0,0.007021866996761653,0.1,0.007021866996761653,0,-210014659.9122624
8,100.0,0.007021866996761653,1.0,0.007021866996761653,0,-210001219.4733798
8,100.0,0.007021866996761653,10.0,0.007021866996761653,0,-209869718.55251998
8,100.0,0.007021866996761653,100.0,0.007021866996761653,0,-208626378.00999054
8,100.0,0.007021866996761653,1000.0,0.007021866996761653,0,-198844585.8510301
8,100.0,0.007021866996761653,10000.0,0.007021866996761653,0,-211809227.02237162
8,100.0,0.007021866996761653,100000.0,0.007021866996761653,0,-227539616.55103335
8,100.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-231399127.81023315
8,100.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-231812998.92102173
8,100.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-231754006.03803384
8,100.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-231860979.30855227
8,1000.0,0.007021866996761653,1e-09,0.007021866996761653,0,-243693760.67408046
8,1000.0,0.007021866996761653,1e-08,0.007021866996761653,0,-243693760.673942
8,1000.0,0.007021866996761653,1e-07,0.007021866996761653,0,-243693760.67255718
8,1000.0,0.007021866996761653,1e-06,0.007021866996761653,0,-243693760.65870875
8,1000.0,0.007021866996761653,1e-05,0.007021866996761653,0,-243693760.52022558
8,1000.0,0.007021866996761653,0.0001,0.007021866996761653,0,-243693759.1353882
8,1000.0,0.007021866996761653,0.001,0.007021866996761653,0,-243694046.93280533
8,1000.0,0.007021866996761653,0.01,0.007021866996761653,0,-243692435.35425025
8,1000.0,0.007021866996761653,0.1,0.007021866996761653,0,-243691925.5673382
8,1000.0,0.007021866996761653,1.0,0.007021866996761653,0,-243673548.1691938
8,1000.0,0.007021866996761653,10.0,0.007021866996761653,0,-243539379.78612426
8,1000.0,0.007021866996761653,100.0,0.007021866996761653,0,-242252878.17733026
8,1000.0,0.007021866996761653,1000.0,0.007021866996761653,0,-232014744.3500712
8,1000.0,0.007021866996761653,10000.0,0.007021866996761653,0,-190362384.77121654
8,1000.0,0.007021866996761653,100000.0,0.007021866996761653,0,-204917294.36270007
8,1000.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-208848156.0606189
8,1000.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-209277576.5343667
8,1000.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-209317818.71204078
8,1000.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-209304570.10989526
8,10000.0,0.007021866996761653,1e-09,0.007021866996761653,0,-308420370.43840075
8,10000.0,0.007021866996761653,1e-08,0.007021866996761653,0,-308420370.43825996
8,10000.0,0.007021866996761653,1e-07,0.007021866996761653,0,-308420370.4368488
8,10000.0,0.007021866996761653,1e-06,0.007021866996761653,0,-308420370.422737
8,10000.0,0.007021866996761653,1e-05,0.007021866996761653,0,-308420370.2816189
8,10000.0,0.007021866996761653,0.0001,0.007021866996761653,0,-308420368.8704372
8,10000.0,0.007021866996761653,0.001,0.007021866996761653,0,-308419486.5583926
8,10000.0,0.007021866996761653,0.01,0.007021866996761653,0,-308417998.75048506
8,10000.0,0.007021866996761653,0.1,0.007021866996761653,0,-308418093.4356621
8,10000.0,0.007021866996761653,1.0,0.007021866996761653,0,-308406907.54549193
8,10000.0,0.007021866996761653,10.0,0.007021866996761653,0,-308260509.61995256
8,10000.0,0.007021866996761653,100.0,0.007021866996761653,0,-306946650.60054386
8,10000.0,0.007021866996761653,1000.0,0.007021866996761653,0,-296446874.51800877
8,10000.0,0.007021866996761653,10000.0,0.007021866996761653,0,-247164395.96257526
8,10000.0,0.007021866996761653,100000.0,0.007021866996761653,0,-148736198.99730974
8,10000.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-154977712.3271808
8,10000.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-155581956.68785295
8,10000.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-155666393.61323878
8,10000.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-155670298.77413303
8,100000.0,0.007021866996761653,1e-09,0.007021866996761653,0,-350318383.81401914
8,100000.0,0.007021866996761653,1e-08,0.007021866996761653,0,-350318383.8138777
8,100000.0,0.007021866996761653,1e-07,0.007021866996761653,0,-350318383.8124625
8,100000.0,0.007021866996761653,1e-06,0.007021866996761653,0,-350318383.79830754
8,100000.0,0.007021866996761653,1e-05,0.007021866996761653,0,-350318383.6567623
8,100000.0,0.007021866996761653,0.0001,0.007021866996761653,0,-350317447.47374463
8,100000.0,0.007021866996761653,0.001,0.007021866996761653,0,-350323779.63198495
8,100000.0,0.007021866996761653,0.01,0.007021866996761653,0,-350318330.4237523
8,100000.0,0.007021866996761653,0.1,0.007021866996761653,0,-350317458.6125692
8,100000.0,0.007021866996761653,1.0,0.007021866996761653,0,-350305015.71762913
8,100000.0,0.007021866996761653,10.0,0.007021866996761653,0,-350165343.9585325
8,100000.0,0.007021866996761653,100.0,0.007021866996761653,0,-348842023.18088275
8,100000.0,0.007021866996761653,1000.0,0.007021866996761653,0,-338299995.0860309
8,100000.0,0.007021866996761653,10000.0,0.007021866996761653,0,-288624829.129085
8,100000.0,0.007021866996761653,100000.0,0.007021866996761653,0,-182588743.6642355
8,100000.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-85574465.51994719
8,100000.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-87346547.61554553
8,100000.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-87304054.25529832
8,100000.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-87453985.37462819
8,1000000.0,0.007021866996761653,1e-09,0.007021866996761653,0,-363275013.97133255
8,1000000.0,0.007021866996761653,1e-08,0.007021866996761653,0,-363275013.9711909
8,1000000.0,0.007021866996761653,1e-07,0.007021866996761653,0,-363275013.9697746
8,1000000.0,0.007021866996761653,1e-06,0.007021866996761653,0,-363278796.94555277
8,1000000.0,0.007021866996761653,1e-05,0.007021866996761653,0,-363278796.8039603
8,1000000.0,0.007021866996761653,0.0001,0.007021866996761653,0,-363278795.38803476
8,1000000.0,0.007021866996761653,0.001,0.007021866996761653,0,-363279699.5908963
8,1000000.0,0.007021866996761653,0.01,0.007021866996761653,0,-363275859.29987633
8,1000000.0,0.007021866996761653,0.1,0.007021866996761653,0,-363274387.1731195
8,1000000.0,0.007021866996761653,1.0,0.007021866996761653,0,-363261460.187307
8,1000000.0,0.007021866996761653,10.0,0.007021866996761653,0,-363122230.5924495
8,1000000.0,0.007021866996761653,100.0,0.007021866996761653,0,-361799950.9156183
8,1000000.0,0.007021866996761653,1000.0,0.007021866996761653,0,-351252665.69813687
8,1000000.0,0.007021866996761653,10000.0,0.007021866996761653,0,-301534044.4481213
8,1000000.0,0.007021866996761653,100000.0,0.007021866996761653,0,-195093052.53095028
8,1000000.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-92836967.36376262
8,1000000.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-290161920.8580821
8,1000000.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-271288854.7130711
8,1000000.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-270760379.9072471
8,10000000.0,0.007021866996761653,1e-09,0.007021866996761653,0,-365879354.64659613
8,10000000.0,0.007021866996761653,1e-08,0.007021866996761653,0,-365883191.2867211
8,10000000.0,0.007021866996761653,1e-07,0.007021866996761653,0,-365883191.28530514
8,10000000.0,0.007021866996761653,1e-06,0.007021866996761653,0,-365883191.27114546
8,10000000.0,0.007021866996761653,1e-05,0.007021866996761653,0,-365883191.12954825
8,10000000.0,0.007021866996761653,0.0001,0.007021866996761653,0,-365883189.7135777
8,10000000.0,0.007021866996761653,0.001,0.007021866996761653,0,-365884054.8545267
8,10000000.0,0.007021866996761653,0.01,0.007021866996761653,0,-365879972.11781645
8,10000000.0,0.007021866996761653,0.1,0.007021866996761653,0,-365878936.4037506
8,10000000.0,0.007021866996761653,1.0,0.007021866996761653,0,-365865680.867287
8,10000000.0,0.007021866996761653,10.0,0.007021866996761653,0,-365725970.0783283
8,10000000.0,0.007021866996761653,100.0,0.007021866996761653,0,-364404630.64077234
8,10000000.0,0.007021866996761653,1000.0,0.007021866996761653,0,-353856031.3055365
8,10000000.0,0.007021866996761653,10000.0,0.007021866996761653,0,-304133302.9914403
8,10000000.0,0.007021866996761653,100000.0,0.007021866996761653,0,-197651202.21819428
8,10000000.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-94995944.31926593
8,10000000.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-310897804.6560223
8,10000000.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-3519596302.7390995
8,10000000.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-3351717257.009744
8,100000000.0,0.007021866996761653,1e-09,0.007021866996761653,0,-366901420.45689017
8,100000000.0,0.007021866996761653,1e-08,0.007021866996761653,0,-366901420.45674855
8,100000000.0,0.007021866996761653,1e-07,0.007021866996761653,0,-366901420.4553326
8,100000000.0,0.007021866996761653,1e-06,0.007021866996761653,0,-366901420.4411728
8,100000000.0,0.007021866996761653,1e-05,0.007021866996761653,0,-366901420.2995751
8,100000000.0,0.007021866996761653,0.0001,0.007021866996761653,0,-366901418.8835991
8,100000000.0,0.007021866996761653,0.001,0.007021866996761653,0,-366902255.24380946
8,100000000.0,0.007021866996761653,0.01,0.007021866996761653,0,-366898395.26560265
8,100000000.0,0.007021866996761653,0.1,0.007021866996761653,0,-366897240.1712436
8,100000000.0,0.007021866996761653,1.0,0.007021866996761653,0,-366883959.5695461
8,100000000.0,0.007021866996761653,10.0,0.007021866996761653,0,-366744316.6243702
8,100000000.0,0.007021866996761653,100.0,0.007021866996761653,0,-365422905.5870891
8,100000000.0,0.007021866996761653,1000.0,0.007021866996761653,0,-354874411.93176085
8,100000000.0,0.007021866996761653,10000.0,0.007021866996761653,0,-305151396.06293124
8,100000000.0,0.007021866996761653,100000.0,0.007021866996761653,0,-198665032.15109813
8,100000000.0,0.007021866996761653,1000000.0,0.007021866996761653,0,-95969694.88139433
8,100000000.0,0.007021866996761653,10000000.0,0.007021866996761653,0,-311465952.21222395
8,100000000.0,0.007021866996761653,100000000.0,0.007021866996761653,0,-3758907692.159809
8,100000000.0,0.007021866996761653,1000000000.0,0.007021866996761653,0,-37101477756.26324
