K,a,b,c,d,seed,obj
8,0.032890540167673336,10000000.0,0.00044727375230632724,0.0001,1,-206316012.87796327
8,0.032890540167673336,10000000.0,0.00044727375230632724,0.001,1,-207555840.47504467
8,0.032890540167673336,10000000.0,0.00044727375230632724,0.01,1,-211961372.84280393
8,0.032890540167673336,10000000.0,0.00044727375230632724,0.1,1,-226269703.4661026
8,0.032890540167673336,10000000.0,0.00044727375230632724,1.0,1,-269785908.89501846
8,0.032890540167673336,10000000.0,0.00044727375230632724,10.0,1,-369405867.09231454
8,0.032890540167673336,10000000.0,0.00044727375230632724,100.0,1,-505542368.5212874
8,0.032890540167673336,10000000.0,0.00044727375230632724,1000.0,1,-648918311.6923159
8,0.032890540167673336,10000000.0,0.00044727375230632724,10000.0,1,-793110110.8506292
8,0.032890540167673336,10000000.0,0.00044727375230632724,100000.0,1,-937387296.3426325
8,0.032890540167673336,10000000.0,0.00044727375230632724,1000000.0,1,-1081697091.3099568
8,0.032890540167673336,10000000.0,0.00044727375230632724,10000000.0,1,-1226040958.1906004
8,0.032890540167673336,10000000.0,0.00044727375230632724,100000000.0,1,-1370324112.688507
8,0.032890540167673336,10000000.0,0.00044727375230632724,1000000000.0,1,-1514641824.9957092
8,0.032890540167673336,100000000.0,0.00044727375230632724,1e-09,1,-206063438.56722987
8,0.032890540167673336,100000000.0,0.00044727375230632724,1e-08,1,-206063705.06785068
8,0.032890540167673336,100000000.0,0.00044727375230632724,1e-07,1,-206066367.57369265
8,0.032890540167673336,100000000.0,0.00044727375230632724,1e-06,1,-206091186.25393865
8,0.032890540167673336,100000000.0,0.00044727375230632724,1e-05,1,-206318839.16202262
8,0.032890540167673336,100000000.0,0.00044727375230632724,0.0001,1,-207552666.5119295
8,0.032890540167673336,100000000.0,0.00044727375230632724,0.001,1,-211960225.19662943
8,0.032890540167673336,100000000.0,0.00044727375230632724,0.01,1,-226265037.25625357
8,0.032890540167673336,100000000.0,0.00044727375230632724,0.1,1,-269787490.0985506
8,0.032890540167673336,100000000.0,0.00044727375230632724,1.0,1,-369405660.1552536
8,0.032890540167673336,100000000.0,0.00044727375230632724,10.0,1,-505542171.48948854
8,0.032890540167673336,100000000.0,0.00044727375230632724,100.0,1,-648919479.7598656
8,0.032890540167673336,100000000.0,0.00044727375230632724,1000.0,1,-793108761.0645047
8,0.032890540167673336,100000000.0,0.00044727375230632724,10000.0,1,-937373992.1918466
8,0.032890540167673336,100000000.0,0.00044727375230632724,100000.0,1,-1081659006.6959996
8,0.032890540167673336,100000000.0,0.00044727375230632724,1000000.0,1,-1225949224.6717803
8,0.032890540167673336,100000000.0,0.00044727375230632724,10000000.0,1,-1370257345.9013908
8,0.032890540167673336,100000000.0,0.00044727375230632724,100000000.0,1,-1514591326.3956704
8,0.032890540167673336,100000000.0,0.00044727375230632724,1000000000.0,1,-1658883676.2722852
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-09,1,-206062611.921847
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-08,1,-206065274.30655974
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-07,1,-206091094.3958128
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-06,1,-206318887.07543263
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-05,1,-207552586.15719208
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.0001,1,-211964344.02770784
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.001,1,-226264932.49953794
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.01,1,-269787471.7582928
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.1,1,-369405566.4284087
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1.0,1,-505544524.5339037
8,0.032890540167673336,1000000000.0,0.00044727375230632724,10.0,1,-648920173.5246702
8,0.032890540167673336,1000000000.0,0.00044727375230632724,100.0,1,-793108937.8613657
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1000.0,1,-937379521.3688782
8,0.032890540167673336,1000000000.0,0.00044727375230632724,10000.0,1,-1081659416.289763
8,0.032890540167673336,1000000000.0,0.00044727375230632724,100000.0,1,-1225933720.0526927
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1000000.0,1,-1370219619.4167185
8,0.032890540167673336,1000000000.0,0.00044727375230632724,10000000.0,1,-1514509923.1151495
8,0.032890540167673336,1000000000.0,0.00044727375230632724,100000000.0,1,-1658818110.652553
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1000000000.0,1,-1803114052.6974313
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-09,2,-206220153.74001306
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-08,2,-206220153.74013537
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-07,2,-206220153.74135864
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-06,2,-206220153.75359035
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-05,2,-206220153.8759079
8,0.032890540167673336,1e-09,0.00044727375230632724,0.0001,2,-206220155.09908342
8,0.032890540167673336,1e-09,0.00044727375230632724,0.001,2,-206220167.3308289
8,0.032890540167673336,1e-09,0.00044727375230632724,0.01,2,-206220289.64757207
8,0.032890540167673336,1e-09,0.00044727375230632724,0.1,2,-206221512.74345955
8,0.032890540167673336,1e-09,0.00044727375230632724,1.0,2,-206233736.55243617
8,0.032890540167673336,1e-09,0.00044727375230632724,10.0,2,-206354528.90494382
8,0.032890540167673336,1e-09,0.00044727375230632724,100.0,2,-206891067.2314318
8,0.032890540167673336,1e-09,0.00044727375230632724,1000.0,2,-206865499.05221856
8,0.032890540167673336,1e-09,0.00044727375230632724,10000.0,2,-206793073.46585742
8,0.032890540167673336,1e-09,0.00044727375230632724,100000.0,2,-206755605.72630534
8,0.032890540167673336,1e-09,0.00044727375230632724,1000000.0,2,-206775373.90233478
8,0.032890540167673336,1e-09,0.00044727375230632724,10000000.0,2,-206779403.57291633
8,0.032890540167673336,1e-09,0.00044727375230632724,100000000.0,2,-206797560.5038598
8,0.032890540167673336,1e-09,0.00044727375230632724,1000000000.0,2,-206804047.23781034
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-09,2,-206220153.740013
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-08,2,-206220153.74013534
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-07,2,-206220153.74135855
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-06,2,-206220153.7535902
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-05,2,-206220153.87590787
8,0.032890540167673336,1e-08,0.00044727375230632724,0.0001,2,-206220155.09908307
8,0.032890540167673336,1e-08,0.00044727375230632724,0.001,2,-206220167.33082873
8,0.032890540167673336,1e-08,0.00044727375230632724,0.01,2,-206220289.6475719
8,0.032890540167673336,1e-08,0.00044727375230632724,0.1,2,-206221512.7434595
8,0.032890540167673336,1e-08,0.00044727375230632724,1.0,2,-206233736.5524363
8,0.032890540167673336,1e-08,0.00044727375230632724,10.0,2,-206354528.90494552
8,0.032890540167673336,1e-08,0.00044727375230632724,100.0,2,-206891067.23153967
8,0.032890540167673336,1e-08,0.00044727375230632724,1000.0,2,-206865499.053504
8,0.032890540167673336,1e-08,0.00044727375230632724,10000.0,2,-206793073.47903
8,0.032890540167673336,1e-08,0.00044727375230632724,100000.0,2,-206755605.85911965
8,0.032890540167673336,1e-08,0.00044727375230632724,1000000.0,2,-206775375.22964883
8,0.032890540167673336,1e-08,0.00044727375230632724,10000000.0,2,-206779416.84527248
8,0.032890540167673336,1e-08,0.00044727375230632724,100000000.0,2,-206797691.1675095
8,0.032890540167673336,1e-08,0.00044727375230632724,1000000000.0,2,-206805353.4917979
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-09,2,-206220153.7400121
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-08,2,-206220153.7401346
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-07,2,-206220153.7413576
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-06,2,-206220153.75358906
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-05,2,-206220153.87590683
8,0.032890540167673336,1e-07,0.00044727375230632724,0.0001,2,-206220155.099082
8,0.032890540167673336,1e-07,0.00044727375230632724,0.001,2,-206220167.33082798
8,0.032890540167673336,1e-07,0.00044727375230632724,0.01,2,-206220289.64757115
8,0.032890540167673336,1e-07,0.00044727375230632724,0.1,2,-206221512.74345887
8,0.032890540167673336,1e-07,0.00044727375230632724,1.0,2,-206233736.5524373
8,0.032890540167673336,1e-07,0.00044727375230632724,10.0,2,-206354528.90496403
8,0.032890540167673336,1e-07,0.00044727375230632724,100.0,2,-206891067.23262098
8,0.032890540167673336,1e-07,0.00044727375230632724,1000.0,2,-206865499.06635767
8,0.032890540167673336,1e-07,0.00044727375230632724,10000.0,2,-206793073.61075586
8,0.032890540167673336,1e-07,0.00044727375230632724,100000.0,2,-206755607.1872603
8,0.032890540167673336,1e-07,0.00044727375230632724,1000000.0,2,-206775388.50274697
8,0.032890540167673336,1e-07,0.00044727375230632724,10000000.0,2,-206805366.83233237
8,0.032890540167673336,1e-07,0.00044727375230632724,100000000.0,2,-206798997.41141823
8,0.032890540167673336,1e-07,0.00044727375230632724,1000000000.0,2,-206864717.11924145
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-09,2,-206220153.7400025
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-08,2,-206220153.74012464
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-07,2,-206220153.7413478
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-06,2,-206220153.75357953
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-05,2,-206220153.87589696
8,0.032890540167673336,1e-06,0.00044727375230632724,0.0001,2,-206220155.0990723
8,0.032890540167673336,1e-06,0.00044727375230632724,0.001,2,-206220167.33081827
8,0.032890540167673336,1e-06,0.00044727375230632724,0.01,2,-206220289.64756134
8,0.032890540167673336,1e-06,0.00044727375230632724,0.1,2,-206221512.74345076
8,0.032890540167673336,1e-06,0.00044727375230632724,1.0,2,-206233736.55244696
8,0.032890540167673336,1e-06,0.00044727375230632724,10.0,2,-206354528.90514803
8,0.032890540167673336,1e-06,0.00044727375230632724,100.0,2,-206891067.24343142
8,0.032890540167673336,1e-06,0.00044727375230632724,1000.0,2,-206865499.19489193
8,0.032890540167673336,1e-06,0.00044727375230632724,10000.0,2,-206793074.9280131
8,0.032890540167673336,1e-06,0.00044727375230632724,100000.0,2,-206755620.46862662
8,0.032890540167673336,1e-06,0.00044727375230632724,1000000.0,2,-206775521.22960797
8,0.032890540167673336,1e-06,0.00044727375230632724,10000000.0,2,-206806673.09304047
8,0.032890540167673336,1e-06,0.00044727375230632724,100000000.0,2,-206862519.28572634
8,0.032890540167673336,1e-06,0.00044727375230632724,1000000000.0,2,-207219926.45568588
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-09,2,-206220153.73990467
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-08,2,-206220153.74002698
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-07,2,-206220153.74125
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-06,2,-206220153.75348192
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-05,2,-206220153.8757996
8,0.032890540167673336,1e-05,0.00044727375230632724,0.0001,2,-206220155.09897473
8,0.032890540167673336,1e-05,0.00044727375230632724,0.001,2,-206220167.33072096
8,0.032890540167673336,1e-05,0.00044727375230632724,0.01,2,-206220289.64746577
8,0.032890540167673336,1e-05,0.00044727375230632724,0.1,2,-206221512.74337253
8,0.032890540167673336,1e-05,0.00044727375230632724,1.0,2,-206233736.552544
8,0.032890540167673336,1e-05,0.00044727375230632724,10.0,2,-206354528.9069869
8,0.032890540167673336,1e-05,0.00044727375230632724,100.0,2,-206891067.35153693
8,0.032890540167673336,1e-05,0.00044727375230632724,1000.0,2,-206865500.48043615
8,0.032890540167673336,1e-05,0.00044727375230632724,10000.0,2,-206793088.1005472
8,0.032890540167673336,1e-05,0.00044727375230632724,100000.0,2,-206755750.99577278
8,0.032890540167673336,1e-05,0.00044727375230632724,1000000.0,2,-206789800.66471738
8,0.032890540167673336,1e-05,0.00044727375230632724,10000000.0,2,-206858723.43454725
8,0.032890540167673336,1e-05,0.00044727375230632724,100000000.0,2,-207217543.4426384
8,0.032890540167673336,1e-05,0.00044727375230632724,1000000000.0,2,-208569646.7826093
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-09,2,-206220153.73892814
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-08,2,-206220153.73905045
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-07,2,-206220153.74027386
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-06,2,-206220153.75250542
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-05,2,-206220153.8748229
8,0.032890540167673336,0.0001,0.00044727375230632724,0.0001,2,-206220155.09799868
8,0.032890540167673336,0.0001,0.00044727375230632724,0.001,2,-206220167.32974622
8,0.032890540167673336,0.0001,0.00044727375230632724,0.01,2,-206220289.64650875
8,0.032890540167673336,0.0001,0.00044727375230632724,0.1,2,-206221512.7425908
8,0.032890540167673336,0.0001,0.00044727375230632724,1.0,2,-206233736.55351302
8,0.032890540167673336,0.0001,0.00044727375230632724,10.0,2,-206354528.92537606
8,0.032890540167673336,0.0001,0.00044727375230632724,100.0,2,-206891068.43259132
8,0.032890540167673336,0.0001,0.00044727375230632724,1000.0,2,-206865226.9853625
8,0.032890540167673336,0.0001,0.00044727375230632724,10000.0,2,-206793219.8218968
8,0.032890540167673336,0.0001,0.00044727375230632724,100000.0,2,-206757671.51543462
8,0.032890540167673336,0.0001,0.00044727375230632724,1000000.0,2,-206857072.3199799
8,0.032890540167673336,0.0001,0.00044727375230632724,10000000.0,2,-207220206.52237734
8,0.032890540167673336,0.0001,0.00044727375230632724,100000000.0,2,-208571896.1252104
8,0.032890540167673336,0.0001,0.00044727375230632724,1000000000.0,2,-212871448.35709184
8,0.032890540167673336,0.001,0.00044727375230632724,1e-09,2,-206220153.72916386
8,0.032890540167673336,0.001,0.00044727375230632724,1e-08,2,-206220153.72928622
8,0.032890540167673336,0.001,0.00044727375230632724,1e-07,2,-206220153.73050952
8,0.032890540167673336,0.001,0.00044727375230632724,1e-06,2,-206220153.74274132
8,0.032890540167673336,0.001,0.00044727375230632724,1e-05,2,-206220153.86505884
8,0.032890540167673336,0.001,0.00044727375230632724,0.0001,2,-206220155.08823615
8,0.032890540167673336,0.001,0.00044727375230632724,0.001,2,-206220167.32000157
8,0.032890540167673336,0.001,0.00044727375230632724,0.01,2,-206220289.63693926
8,0.032890540167673336,0.001,0.00044727375230632724,0.1,2,-206221512.73477364
8,0.032890540167673336,0.001,0.00044727375230632724,1.0,2,-206233736.5632057
8,0.032890540167673336,0.001,0.00044727375230632724,10.0,2,-206354529.10926777
8,0.032890540167673336,0.001,0.00044727375230632724,100.0,2,-206891079.24311873
8,0.032890540167673336,0.001,0.00044727375230632724,1000.0,2,-206865246.1399159
8,0.032890540167673336,0.001,0.00044727375230632724,10000.0,2,-206794586.74956757
8,0.032890540167673336,0.001,0.00044727375230632724,100000.0,2,-206821349.28759435
8,0.032890540167673336,0.001,0.00044727375230632724,1000000.0,2,-207191717.20758823
8,0.032890540167673336,0.001,0.00044727375230632724,10000000.0,2,-208567550.64857855
8,0.032890540167673336,0.001,0.00044727375230632724,100000000.0,2,-212877160.47489285
8,0.032890540167673336,0.001,0.00044727375230632724,1000000000.0,2,-226988003.92333564
8,0.032890540167673336,0.01,0.00044727375230632724,1e-09,2,-206220153.6315212
8,0.032890540167673336,0.01,0.00044727375230632724,1e-08,2,-206220153.6316435
8,0.032890540167673336,0.01,0.00044727375230632724,1e-07,2,-206220153.6328669
8,0.032890540167673336,0.01,0.00044727375230632724,1e-06,2,-206220153.64509863
8,0.032890540167673336,0.01,0.00044727375230632724,1e-05,2,-206220153.76741806
8,0.032890540167673336,0.01,0.00044727375230632724,0.0001,2,-206220154.9906129
8,0.032890540167673336,0.01,0.00044727375230632724,0.001,2,-206220167.22255343
8,0.032890540167673336,0.01,0.00044727375230632724,0.01,2,-206220289.54124355
8,0.032890540167673336,0.01,0.00044727375230632724,0.1,2,-206221512.65660042
8,0.032890540167673336,0.01,0.00044727375230632724,1.0,2,-206233736.66013524
8,0.032890540167673336,0.01,0.00044727375230632724,10.0,2,-206354530.94818467
8,0.032890540167673336,0.01,0.00044727375230632724,100.0,2,-206891187.34697932
8,0.032890540167673336,0.01,0.00044727375230632724,1000.0,2,-206864126.80840692
8,0.032890540167673336,0.01,0.00044727375230632724,10000.0,2,-206854381.8049794
8,0.032890540167673336,0.01,0.00044727375230632724,100000.0,2,-207180160.1590428
8,0.032890540167673336,0.01,0.00044727375230632724,1000000.0,2,-208571976.94169697
8,0.032890540167673336,0.01,0.00044727375230632724,10000000.0,2,-212867713.49454334
8,0.032890540167673336,0.01,0.00044727375230632724,100000000.0,2,
8,0.032890540167673336,0.01,0.00044727375230632724,1000000000.0,2,-270055503.0206393
8,0.032890540167673336,0.1,0.00044727375230632724,1e-09,2,-206220152.6550568
8,0.032890540167673336,0.1,0.00044727375230632724,1e-08,2,-206220152.6551791
8,0.032890540167673336,0.1,0.00044727375230632724,1e-07,2,-206220152.65640247
8,0.032890540167673336,0.1,0.00044727375230632724,1e-06,2,-206220152.6686363
8,0.032890540167673336,0.1,0.00044727375230632724,1e-05,2,-206220152.7909733
8,0.032890540167673336,0.1,0.00044727375230632724,0.0001,2,-206220154.01434335
8,0.032890540167673336,0.1,0.00044727375230632724,0.001,2,-206220166.24803665
8,0.032890540167673336,0.1,0.00044727375230632724,0.01,2,-206220288.5842546
8,0.032890540167673336,0.1,0.00044727375230632724,0.1,2,-206221511.874873
8,0.032890540167673336,0.1,0.00044727375230632724,1.0,2,-206233737.62944105
8,0.032890540167673336,0.1,0.00044727375230632724,10.0,2,-206354549.33619136
8,0.032890540167673336,0.1,0.00044727375230632724,100.0,2,-206892268.20109665
8,0.032890540167673336,0.1,0.00044727375230632724,1000.0,2,-206926205.60009038
8,0.032890540167673336,0.1,0.00044727375230632724,10000.0,2,-207210872.9158832
8,0.032890540167673336,0.1,0.00044727375230632724,100000.0,2,-208555356.6807209
8,0.032890540167673336,0.1,0.00044727375230632724,1000000.0,2,-212876891.87040132
8,0.032890540167673336,0.1,0.00044727375230632724,10000000.0,2,-226987263.12763807
8,0.032890540167673336,0.1,0.00044727375230632724,100000000.0,2,-270053984.7491759
8,0.032890540167673336,0.1,0.00044727375230632724,1000000000.0,2,-369567308.6080619
8,0.032890540167673336,1.0,0.00044727375230632724,1e-09,2,-206220142.88687852
8,0.032890540167673336,1.0,0.00044727375230632724,1e-08,2,-206220142.88700098
8,0.032890540167673336,1.0,0.00044727375230632724,1e-07,2,-206220142.8882264
8,0.032890540167673336,1.0,0.00044727375230632724,1e-06,2,-206220142.9004776
8,0.032890540167673336,1.0,0.00044727375230632724,1e-05,2,-206220143.02298984
8,0.032890540167673336,1.0,0.00044727375230632724,0.0001,2,-206220144.24811238
8,0.032890540167673336,1.0,0.00044727375230632724,0.001,2,-206220156.49933138
8,0.032890540167673336,1.0,0.00044727375230632724,0.01,2,-206220279.0115255
8,0.032890540167673336,1.0,0.00044727375230632724,0.1,2,-206221504.0540841
8,0.032890540167673336,1.0,0.00044727375230632724,1.0,2,-206233747.32114446
8,0.032890540167673336,1.0,0.00044727375230632724,10.0,2,-206354733.22951767
8,0.032890540167673336,1.0,0.00044727375230632724,100.0,2,-206948334.79237422
8,0.032890540167673336,1.0,0.00044727375230632724,1000.0,2,-207265571.3091174
8,0.032890540167673336,1.0,0.00044727375230632724,10000.0,2,-208551746.32241997
8,0.032890540167673336,1.0,0.00044727375230632724,100000.0,2,-212863545.5536952
8,0.032890540167673336,1.0,0.00044727375230632724,1000000.0,2,-226981296.60298523
8,0.032890540167673336,1.0,0.00044727375230632724,10000000.0,2,-270049481.2847575
8,0.032890540167673336,1.0,0.00044727375230632724,100000000.0,2,-369567079.55296135
8,0.032890540167673336,1.0,0.00044727375230632724,1000000000.0,2,-505702220.88910735
8,0.032890540167673336,10.0,0.00044727375230632724,1e-09,2,-206222185.99744815
8,0.032890540167673336,10.0,0.00044727375230632724,1e-08,2,-206222185.99757242
8,0.032890540167673336,10.0,0.00044727375230632724,1e-07,2,-206222185.99881488
8,0.032890540167673336,10.0,0.00044727375230632724,1e-06,2,-206222186.01124153
8,0.032890540167673336,10.0,0.00044727375230632724,1e-05,2,-206222186.1355055
8,0.032890540167673336,10.0,0.00044727375230632724,0.0001,2,-206222187.37814716
8,0.032890540167673336,10.0,0.00044727375230632724,0.001,2,-206222199.80455408
8,0.032890540167673336,10.0,0.00044727375230632724,0.01,2,-206222324.06789717
8,0.032890540167673336,10.0,0.00044727375230632724,0.1,2,-206223566.62844422
8,0.032890540167673336,10.0,0.00044727375230632724,1.0,2,-206235984.9500855
8,0.032890540167673336,10.0,0.00044727375230632724,10.0,2,-206360252.43379575
8,0.032890540167673336,10.0,0.00044727375230632724,100.0,2,-207294896.96535334
8,0.032890540167673336,10.0,0.00044727375230632724,1000.0,2,-208600853.4279647
8,0.032890540167673336,10.0,0.00044727375230632724,10000.0,2,-212959066.24622405
8,0.032890540167673336,10.0,0.00044727375230632724,100000.0,2,-226971809.71632162
8,0.032890540167673336,10.0,0.00044727375230632724,1000000.0,2,-270047123.8511823
8,0.032890540167673336,10.0,0.00044727375230632724,10000000.0,2,-369569250.08434826
8,0.032890540167673336,10.0,0.00044727375230632724,100000000.0,2,-505709314.99990577
8,0.032890540167673336,10.0,0.00044727375230632724,1000000000.0,2,-649074738.4399375
8,0.032890540167673336,100.0,0.00044727375230632724,1e-09,2,-206262444.69117436
8,0.032890540167673336,100.0,0.00044727375230632724,1e-08,2,-206262444.69144297
8,0.032890540167673336,100.0,0.00044727375230632724,1e-07,2,-206262444.69412658
8,0.032890540167673336,100.0,0.00044727375230632724,1e-06,2,-206262444.72096232
8,0.032890540167673336,100.0,0.00044727375230632724,1e-05,2,-206262444.98932028
8,0.032890540167673336,100.0,0.00044727375230632724,0.0001,2,-206262447.6728967
8,0.032890540167673336,100.0,0.00044727375230632724,0.001,2,-206262474.5084088
8,0.032890540167673336,100.0,0.00044727375230632724,0.01,2,-206262742.83837748
8,0.032890540167673336,100.0,0.00044727375230632724,0.1,2,-206264035.34563458
8,0.032890540167673336,100.0,0.00044727375230632724,1.0,2,-206290461.99813777
8,0.032890540167673336,100.0,0.00044727375230632724,10.0,2,-206508588.3018611
8,0.032890540167673336,100.0,0.00044727375230632724,100.0,2,-207701832.428442
8,0.032890540167673336,100.0,0.00044727375230632724,1000.0,2,-213014065.0962828
8,0.032890540167673336,100.0,0.00044727375230632724,10000.0,2,-226890371.27646285
8,0.032890540167673336,100.0,0.00044727375230632724,100000.0,2,-270047457.65567243
8,0.032890540167673336,100.0,0.00044727375230632724,1000000.0,2,-369564899.5180095
8,0.032890540167673336,100.0,0.00044727375230632724,10000000.0,2,-505698931.03628564
8,0.032890540167673336,100.0,0.00044727375230632724,100000000.0,2,-649076072.2978046
8,0.032890540167673336,100.0,0.00044727375230632724,1000000000.0,2,-793267213.1194648
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-09,2,-206260634.627099
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-08,2,-206260634.62976742
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-07,2,-206260634.65645385
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-06,2,-206260634.92331597
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-05,2,-206260637.5919367
8,0.032890540167673336,1000.0,0.00044727375230632724,0.0001,2,-206260664.2778806
8,0.032890540167673336,1000.0,0.00044727375230632724,0.001,2,-206260931.11122254
8,0.032890540167673336,1000.0,0.00044727375230632724,0.01,2,-206263620.21458516
8,0.032890540167673336,1000.0,0.00044727375230632724,0.1,2,-206282650.8133056
8,0.032890540167673336,1000.0,0.00044727375230632724,1.0,2,-206508549.55013612
8,0.032890540167673336,1000.0,0.00044727375230632724,10.0,2,-207723784.4116061
8,0.032890540167673336,1000.0,0.00044727375230632724,100.0,2,-212151833.4605527
8,0.032890540167673336,1000.0,0.00044727375230632724,1000.0,2,-226455175.3168409
8,0.032890540167673336,1000.0,0.00044727375230632724,10000.0,2,-269982816.5511011
8,0.032890540167673336,1000.0,0.00044727375230632724,100000.0,2,-369567430.0319235
8,0.032890540167673336,1000.0,0.00044727375230632724,1000000.0,2,-505696655.37322176
8,0.032890540167673336,1000.0,0.00044727375230632724,10000000.0,2,-649080725.7132605
8,0.032890540167673336,1000.0,0.00044727375230632724,100000000.0,2,-793268971.0543349
8,0.032890540167673336,1000.0,0.00044727375230632724,1000000000.0,2,-937536093.4672456
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-09,2,-206175292.5798341
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-08,2,-206175292.60656673
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-07,2,-206175292.87389296
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-06,2,-206175295.54715312
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-05,2,-206175322.27949136
8,0.032890540167673336,10000.0,0.00044727375230632724,0.0001,2,-206175589.57654196
8,0.032890540167673336,10000.0,0.00044727375230632724,0.001,2,-206178243.12668398
8,0.032890540167673336,10000.0,0.00044727375230632724,0.01,2,-206199203.52168125
8,0.032890540167673336,10000.0,0.00044727375230632724,0.1,2,-206428566.13784096
8,0.032890540167673336,10000.0,0.00044727375230632724,1.0,2,-207646995.09085557
8,0.032890540167673336,10000.0,0.00044727375230632724,10.0,2,-212084502.44754323
8,0.032890540167673336,10000.0,0.00044727375230632724,100.0,2,-226402914.6744553
8,0.032890540167673336,10000.0,0.00044727375230632724,1000.0,2,-269914642.682363
8,0.032890540167673336,10000.0,0.00044727375230632724,10000.0,2,-369569537.55355585
8,0.032890540167673336,10000.0,0.00044727375230632724,100000.0,2,-505692754.3053944
8,0.032890540167673336,10000.0,0.00044727375230632724,1000000.0,2,-649079114.6113876
8,0.032890540167673336,10000.0,0.00044727375230632724,10000000.0,2,-793267561.320075
8,0.032890540167673336,10000.0,0.00044727375230632724,100000000.0,2,-937533154.6106644
8,0.032890540167673336,10000.0,0.00044727375230632724,1000000000.0,2,-1081815182.5833046
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-09,2,-206102414.2357456
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-08,2,-206102414.50245965
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-07,2,-206102417.1695961
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-06,2,-206102443.8407005
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-05,2,-206102710.52557734
8,0.032890540167673336,100000.0,0.00044727375230632724,0.0001,2,-206105374.7611837
8,0.032890540167673336,100000.0,0.00044727375230632724,0.001,2,-206129517.87333035
8,0.032890540167673336,100000.0,0.00044727375230632724,0.01,2,-206361223.47147167
8,0.032890540167673336,100000.0,0.00044727375230632724,0.1,2,-207589116.8832241
8,0.032890540167673336,100000.0,0.00044727375230632724,1.0,2,-212000096.32711884
8,0.032890540167673336,100000.0,0.00044727375230632724,10.0,2,-226309539.31633142
8,0.032890540167673336,100000.0,0.00044727375230632724,100.0,2,-269816622.9321495
8,0.032890540167673336,100000.0,0.00044727375230632724,1000.0,2,-369446729.9556073
8,0.032890540167673336,100000.0,0.00044727375230632724,10000.0,2,-505612470.79897624
8,0.032890540167673336,100000.0,0.00044727375230632724,100000.0,2,-649032168.5092404
8,0.032890540167673336,100000.0,0.00044727375230632724,1000000.0,2,
